candidate_id,repository,check,score,passed,detail
lbv2_0061,crewaiinc/crewai,baseline_tests_execute,0.000,False,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0061,crewaiinc/crewai,timeout,1.000,True,ok
lbv2_0061,crewaiinc/crewai,missing_binaries,1.000,True,ok
lbv2_0062,crewaiinc/crewai,clone,1.000,True,18029 paths indexed
lbv2_0062,crewaiinc/crewai,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0062,crewaiinc/crewai,ecosystem_supported,1.000,True,python
lbv2_0062,crewaiinc/crewai,lockfile_consistency,1.000,True,python project markers
lbv2_0062,crewaiinc/crewai,package_manager_consistency,1.000,True,consistent
lbv2_0062,crewaiinc/crewai,historical_execution_failures,1.000,True,no phase0 history
lbv2_0062,crewaiinc/crewai,deps_install,1.000,True,python -m pip install -q -r requirements.txt || true
lbv2_0062,crewaiinc/crewai,test_starts,1.000,True,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0062,crewaiinc/crewai,baseline_tests_execute,0.000,False,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0062,crewaiinc/crewai,timeout,1.000,True,ok
lbv2_0062,crewaiinc/crewai,missing_binaries,1.000,True,ok
lbv2_0063,dagster-io/dagster,clone,1.000,True,13343 paths indexed
lbv2_0063,dagster-io/dagster,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0063,dagster-io/dagster,ecosystem_supported,1.000,True,python
lbv2_0063,dagster-io/dagster,lockfile_consistency,1.000,True,python project markers
lbv2_0063,dagster-io/dagster,package_manager_consistency,1.000,True,consistent
lbv2_0063,dagster-io/dagster,historical_execution_failures,1.000,True,no phase0 history
lbv2_0063,dagster-io/dagster,deps_install,1.000,True,python -m pip install -q -r requirements.txt || true
lbv2_0063,dagster-io/dagster,test_starts,1.000,True,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0063,dagster-io/dagster,baseline_tests_execute,0.000,False,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0063,dagster-io/dagster,timeout,1.000,True,ok
lbv2_0063,dagster-io/dagster,missing_binaries,1.000,True,ok
lbv2_0064,dagster-io/dagster,clone,1.000,True,13343 paths indexed
lbv2_0064,dagster-io/dagster,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0064,dagster-io/dagster,ecosystem_supported,1.000,True,python
lbv2_0064,dagster-io/dagster,lockfile_consistency,1.000,True,python project markers
lbv2_0064,dagster-io/dagster,package_manager_consistency,1.000,True,consistent
lbv2_0064,dagster-io/dagster,historical_execution_failures,1.000,True,no phase0 history
lbv2_0064,dagster-io/dagster,deps_install,1.000,True,python -m pip install -q -r requirements.txt || true
lbv2_0064,dagster-io/dagster,test_starts,1.000,True,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0064,dagster-io/dagster,baseline_tests_execute,0.000,False,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0064,dagster-io/dagster,timeout,1.000,True,ok
lbv2_0064,dagster-io/dagster,missing_binaries,1.000,True,ok
lbv2_0065,dagster-io/dagster,clone,1.000,True,13343 paths indexed
lbv2_0065,dagster-io/dagster,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0065,dagster-io/dagster,ecosystem_supported,1.000,True,python
lbv2_0065,dagster-io/dagster,lockfile_consistency,1.000,True,python project markers
lbv2_0065,dagster-io/dagster,package_manager_consistency,1.000,True,consistent
lbv2_0065,dagster-io/dagster,historical_execution_failures,1.000,True,no phase0 history
lbv2_0065,dagster-io/dagster,deps_install,1.000,True,python -m pip install -q -r requirements.txt || true
lbv2_0065,dagster-io/dagster,test_starts,1.000,True,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0065,dagster-io/dagster,baseline_tests_execute,0.000,False,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0065,dagster-io/dagster,timeout,1.000,True,ok
lbv2_0065,dagster-io/dagster,missing_binaries,1.000,True,ok
lbv2_0066,damianb-bitflipper/proton-drive-sync,clone,1.000,True,93 paths indexed
lbv2_0066,damianb-bitflipper/proton-drive-sync,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0066,damianb-bitflipper/proton-drive-sync,ecosystem_supported,1.000,True,python
lbv2_0066,damianb-bitflipper/proton-drive-sync,lockfile_consistency,0.600,False,python project markers
lbv2_0066,damianb-bitflipper/proton-drive-sync,package_manager_consistency,1.000,True,consistent
lbv2_0066,damianb-bitflipper/proton-drive-sync,historical_execution_failures,1.000,True,no phase0 history
lbv2_0066,damianb-bitflipper/proton-drive-sync,deps_install,1.000,True,skipped
lbv2_0066,damianb-bitflipper/proton-drive-sync,test_starts,1.000,True,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0066,damianb-bitflipper/proton-drive-sync,baseline_tests_execute,0.000,False,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0066,damianb-bitflipper/proton-drive-sync,timeout,1.000,True,ok
lbv2_0066,damianb-bitflipper/proton-drive-sync,missing_binaries,1.000,True,ok
lbv2_0067,datadog/dd-trace-js,clone,1.000,True,2698 paths indexed
lbv2_0067,datadog/dd-trace-js,test_command_exists,1.000,True,yarn test
lbv2_0067,datadog/dd-trace-js,ecosystem_supported,1.000,True,node
lbv2_0067,datadog/dd-trace-js,lockfile_consistency,1.000,True,found lockfile
lbv2_0067,datadog/dd-trace-js,package_manager_consistency,1.000,True,consistent
lbv2_0067,datadog/dd-trace-js,historical_execution_failures,1.000,True,no phase0 history
lbv2_0067,datadog/dd-trace-js,deps_install,1.000,True,yarn install --ignore-scripts
lbv2_0067,datadog/dd-trace-js,test_starts,1.000,True,heuristic: package script likely runnable; live smoke not executed
lbv2_0067,datadog/dd-trace-js,baseline_tests_execute,0.000,False,heuristic: package script likely runnable; live smoke not executed
lbv2_0067,datadog/dd-trace-js,timeout,1.000,True,ok
lbv2_0067,datadog/dd-trace-js,missing_binaries,1.000,True,ok
lbv2_0068,datadog/dd-trace-js,clone,1.000,True,2698 paths indexed
lbv2_0068,datadog/dd-trace-js,test_command_exists,1.000,True,npm run test
lbv2_0068,datadog/dd-trace-js,ecosystem_supported,1.000,True,node
lbv2_0068,datadog/dd-trace-js,lockfile_consistency,1.000,True,found lockfile
lbv2_0068,datadog/dd-trace-js,package_manager_consistency,1.000,True,consistent
lbv2_0068,datadog/dd-trace-js,historical_execution_failures,1.000,True,no phase0 history
lbv2_0068,datadog/dd-trace-js,deps_install,1.000,True,yarn install --ignore-scripts
lbv2_0068,datadog/dd-trace-js,test_starts,1.000,True,
lbv2_0068,datadog/dd-trace-js,baseline_tests_execute,0.000,False,
lbv2_0068,datadog/dd-trace-js,timeout,1.000,True,ok
lbv2_0068,datadog/dd-trace-js,missing_binaries,1.000,True,ok
lbv2_0069,datadog/dd-trace-js,clone,1.000,True,2698 paths indexed
lbv2_0069,datadog/dd-trace-js,test_command_exists,1.000,True,npm run test
lbv2_0069,datadog/dd-trace-js,ecosystem_supported,1.000,True,node
lbv2_0069,datadog/dd-trace-js,lockfile_consistency,1.000,True,found lockfile
lbv2_0069,datadog/dd-trace-js,package_manager_consistency,1.000,True,consistent
lbv2_0069,datadog/dd-trace-js,historical_execution_failures,1.000,True,no phase0 history
lbv2_0069,datadog/dd-trace-js,deps_install,1.000,True,yarn install --ignore-scripts
lbv2_0069,datadog/dd-trace-js,test_starts,1.000,True,
lbv2_0069,datadog/dd-trace-js,baseline_tests_execute,0.000,False,
lbv2_0069,datadog/dd-trace-js,timeout,1.000,True,ok
lbv2_0069,datadog/dd-trace-js,missing_binaries,1.000,True,ok
lbv2_0070,datadog/dd-trace-js,clone,1.000,True,2698 paths indexed
lbv2_0070,datadog/dd-trace-js,test_command_exists,1.000,True,npm run test
lbv2_0070,datadog/dd-trace-js,ecosystem_supported,1.000,True,node
lbv2_0070,datadog/dd-trace-js,lockfile_consistency,1.000,True,found lockfile
lbv2_0070,datadog/dd-trace-js,package_manager_consistency,1.000,True,consistent
lbv2_0070,datadog/dd-trace-js,historical_execution_failures,1.000,True,no phase0 history
lbv2_0070,datadog/dd-trace-js,deps_install,1.000,True,yarn install --ignore-scripts
lbv2_0070,datadog/dd-trace-js,test_starts,1.000,True,
lbv2_0070,datadog/dd-trace-js,baseline_tests_execute,0.000,False,
lbv2_0070,datadog/dd-trace-js,timeout,1.000,True,ok
lbv2_0070,datadog/dd-trace-js,missing_binaries,1.000,True,ok
lbv2_0071,datadog/dd-trace-js,clone,1.000,True,2698 paths indexed
lbv2_0071,datadog/dd-trace-js,test_command_exists,1.000,True,yarn test
lbv2_0071,datadog/dd-trace-js,ecosystem_supported,1.000,True,node
lbv2_0071,datadog/dd-trace-js,lockfile_consistency,1.000,True,found lockfile
lbv2_0071,datadog/dd-trace-js,package_manager_consistency,1.000,True,consistent
lbv2_0071,datadog/dd-trace-js,historical_execution_failures,1.000,True,no phase0 history
lbv2_0071,datadog/dd-trace-js,deps_install,1.000,True,yarn install --ignore-scripts
lbv2_0071,datadog/dd-trace-js,test_starts,1.000,True,heuristic: package script likely runnable; live smoke not executed
lbv2_0071,datadog/dd-trace-js,baseline_tests_execute,0.000,False,heuristic: package script likely runnable; live smoke not executed
lbv2_0071,datadog/dd-trace-js,timeout,1.000,True,ok
lbv2_0071,datadog/dd-trace-js,missing_binaries,1.000,True,ok
lbv2_0072,datadog/dd-trace-js,clone,1.000,True,2698 paths indexed
lbv2_0072,datadog/dd-trace-js,test_command_exists,1.000,True,npm run test
lbv2_0072,datadog/dd-trace-js,ecosystem_supported,1.000,True,node
lbv2_0072,datadog/dd-trace-js,lockfile_consistency,1.000,True,found lockfile
lbv2_0072,datadog/dd-trace-js,package_manager_consistency,1.000,True,consistent
lbv2_0072,datadog/dd-trace-js,historical_execution_failures,1.000,True,no phase0 history
lbv2_0072,datadog/dd-trace-js,deps_install,1.000,True,yarn install --ignore-scripts
lbv2_0072,datadog/dd-trace-js,test_starts,1.000,True,
lbv2_0072,datadog/dd-trace-js,baseline_tests_execute,0.000,False,
lbv2_0072,datadog/dd-trace-js,timeout,1.000,True,ok
lbv2_0072,datadog/dd-trace-js,missing_binaries,1.000,True,ok
lbv2_0073,datadog/dd-trace-js,clone,1.000,True,2698 paths indexed
lbv2_0073,datadog/dd-trace-js,test_command_exists,1.000,True,yarn test
lbv2_0073,datadog/dd-trace-js,ecosystem_supported,1.000,True,node
lbv2_0073,datadog/dd-trace-js,lockfile_consistency,1.000,True,found lockfile
lbv2_0073,datadog/dd-trace-js,package_manager_consistency,1.000,True,consistent
lbv2_0073,datadog/dd-trace-js,historical_execution_failures,1.000,True,no phase0 history
lbv2_0073,datadog/dd-trace-js,deps_install,1.000,True,yarn install --ignore-scripts
lbv2_0073,datadog/dd-trace-js,test_starts,1.000,True,heuristic: package script likely runnable; live smoke not executed
lbv2_0073,datadog/dd-trace-js,baseline_tests_execute,0.000,False,heuristic: package script likely runnable; live smoke not executed
lbv2_0073,datadog/dd-trace-js,timeout,1.000,True,ok
lbv2_0073,datadog/dd-trace-js,missing_binaries,1.000,True,ok
lbv2_0074,fixmyberlin/tilda-geo,clone,1.000,True,1877 paths indexed
lbv2_0074,fixmyberlin/tilda-geo,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0074,fixmyberlin/tilda-geo,ecosystem_supported,1.000,True,python
lbv2_0074,fixmyberlin/tilda-geo,lockfile_consistency,0.600,False,python project markers
lbv2_0074,fixmyberlin/tilda-geo,package_manager_consistency,1.000,True,consistent
lbv2_0074,fixmyberlin/tilda-geo,historical_execution_failures,0.000,False,phase0 toolchain failure rate=1.00
lbv2_0074,fixmyberlin/tilda-geo,deps_install,1.000,True,skipped
lbv2_0074,fixmyberlin/tilda-geo,test_starts,0.000,False,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0074,fixmyberlin/tilda-geo,baseline_tests_execute,0.000,False,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0074,fixmyberlin/tilda-geo,timeout,1.000,True,ok
lbv2_0074,fixmyberlin/tilda-geo,missing_binaries,1.000,True,ok
lbv2_0075,fixmyberlin/tilda-geo,clone,1.000,True,1877 paths indexed
lbv2_0075,fixmyberlin/tilda-geo,test_command_exists,0.200,False,bare runner `Vitest` is not a valid shell command
lbv2_0075,fixmyberlin/tilda-geo,ecosystem_supported,1.000,True,node
lbv2_0075,fixmyberlin/tilda-geo,lockfile_consistency,0.500,False,package.json without lockfile
lbv2_0075,fixmyberlin/tilda-geo,package_manager_consistency,1.000,True,consistent
lbv2_0075,fixmyberlin/tilda-geo,historical_execution_failures,0.000,False,phase0 toolchain failure rate=1.00
lbv2_0075,fixmyberlin/tilda-geo,deps_install,1.000,True,npm ci --ignore-scripts || npm install --ignore-scripts
lbv2_0075,fixmyberlin/tilda-geo,test_starts,0.000,False,Vitest binary not on PATH
lbv2_0075,fixmyberlin/tilda-geo,baseline_tests_execute,0.000,False,Vitest binary not on PATH
lbv2_0075,fixmyberlin/tilda-geo,timeout,1.000,True,ok
lbv2_0075,fixmyberlin/tilda-geo,missing_binaries,0.000,False,binary missing
lbv2_0076,fixmyberlin/tilda-geo,clone,1.000,True,1877 paths indexed
lbv2_0076,fixmyberlin/tilda-geo,test_command_exists,0.200,False,bare runner `Vitest` is not a valid shell command
lbv2_0076,fixmyberlin/tilda-geo,ecosystem_supported,1.000,True,node
lbv2_0076,fixmyberlin/tilda-geo,lockfile_consistency,0.500,False,package.json without lockfile
lbv2_0076,fixmyberlin/tilda-geo,package_manager_consistency,1.000,True,consistent
lbv2_0076,fixmyberlin/tilda-geo,historical_execution_failures,0.000,False,phase0 toolchain failure rate=1.00
lbv2_0076,fixmyberlin/tilda-geo,deps_install,1.000,True,npm ci --ignore-scripts || npm install --ignore-scripts
lbv2_0076,fixmyberlin/tilda-geo,test_starts,0.000,False,Vitest binary not on PATH
lbv2_0076,fixmyberlin/tilda-geo,baseline_tests_execute,0.000,False,Vitest binary not on PATH
lbv2_0076,fixmyberlin/tilda-geo,timeout,1.000,True,ok
lbv2_0076,fixmyberlin/tilda-geo,missing_binaries,0.000,False,binary missing
lbv2_0077,goldenpotato137/potatovn,clone,1.000,True,828 paths indexed
lbv2_0077,goldenpotato137/potatovn,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0077,goldenpotato137/potatovn,ecosystem_supported,1.000,True,python
lbv2_0077,goldenpotato137/potatovn,lockfile_consistency,0.600,False,python project markers
lbv2_0077,goldenpotato137/potatovn,package_manager_consistency,1.000,True,consistent
lbv2_0077,goldenpotato137/potatovn,historical_execution_failures,1.000,True,no phase0 history
lbv2_0077,goldenpotato137/potatovn,deps_install,1.000,True,skipped
lbv2_0077,goldenpotato137/potatovn,test_starts,1.000,True,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0077,goldenpotato137/potatovn,baseline_tests_execute,0.000,False,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0077,goldenpotato137/potatovn,timeout,1.000,True,ok
lbv2_0077,goldenpotato137/potatovn,missing_binaries,1.000,True,ok
lbv2_0078,googlecloudplatform/vertex-ai-creative-studio,clone,1.000,True,783 paths indexed
lbv2_0078,googlecloudplatform/vertex-ai-creative-studio,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0078,googlecloudplatform/vertex-ai-creative-studio,ecosystem_supported,1.000,True,go
lbv2_0078,googlecloudplatform/vertex-ai-creative-studio,lockfile_consistency,1.000,True,go.mod
lbv2_0078,googlecloudplatform/vertex-ai-creative-studio,package_manager_consistency,1.000,True,consistent
lbv2_0078,googlecloudplatform/vertex-ai-creative-studio,historical_execution_failures,1.000,True,no phase0 history
lbv2_0078,googlecloudplatform/vertex-ai-creative-studio,deps_install,1.000,True,go mod download
lbv2_0078,googlecloudplatform/vertex-ai-creative-studio,test_starts,0.000,False,
lbv2_0078,googlecloudplatform/vertex-ai-creative-studio,baseline_tests_execute,0.000,False,
lbv2_0078,googlecloudplatform/vertex-ai-creative-studio,timeout,1.000,True,ok
lbv2_0078,googlecloudplatform/vertex-ai-creative-studio,missing_binaries,1.000,True,ok
lbv2_0079,googlecloudplatform/vertex-ai-creative-studio,clone,1.000,True,783 paths indexed
lbv2_0079,googlecloudplatform/vertex-ai-creative-studio,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0079,googlecloudplatform/vertex-ai-creative-studio,ecosystem_supported,1.000,True,go
lbv2_0079,googlecloudplatform/vertex-ai-creative-studio,lockfile_consistency,1.000,True,go.mod
lbv2_0079,googlecloudplatform/vertex-ai-creative-studio,package_manager_consistency,1.000,True,consistent
lbv2_0079,googlecloudplatform/vertex-ai-creative-studio,historical_execution_failures,1.000,True,no phase0 history
lbv2_0079,googlecloudplatform/vertex-ai-creative-studio,deps_install,1.000,True,go mod download
lbv2_0079,googlecloudplatform/vertex-ai-creative-studio,test_starts,0.000,False,
lbv2_0079,googlecloudplatform/vertex-ai-creative-studio,baseline_tests_execute,0.000,False,
lbv2_0079,googlecloudplatform/vertex-ai-creative-studio,timeout,1.000,True,ok
lbv2_0079,googlecloudplatform/vertex-ai-creative-studio,missing_binaries,1.000,True,ok
lbv2_0080,googlecloudplatform/vertex-ai-creative-studio,clone,1.000,True,783 paths indexed
lbv2_0080,googlecloudplatform/vertex-ai-creative-studio,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0080,googlecloudplatform/vertex-ai-creative-studio,ecosystem_supported,1.000,True,go
lbv2_0080,googlecloudplatform/vertex-ai-creative-studio,lockfile_consistency,1.000,True,go.mod
lbv2_0080,googlecloudplatform/vertex-ai-creative-studio,package_manager_consistency,1.000,True,consistent
lbv2_0080,googlecloudplatform/vertex-ai-creative-studio,historical_execution_failures,1.000,True,no phase0 history
lbv2_0080,googlecloudplatform/vertex-ai-creative-studio,deps_install,1.000,True,go mod download
lbv2_0080,googlecloudplatform/vertex-ai-creative-studio,test_starts,0.000,False,
lbv2_0080,googlecloudplatform/vertex-ai-creative-studio,baseline_tests_execute,0.000,False,
lbv2_0080,googlecloudplatform/vertex-ai-creative-studio,timeout,1.000,True,ok
lbv2_0080,googlecloudplatform/vertex-ai-creative-studio,missing_binaries,1.000,True,ok
lbv2_0081,insightsoftwareconsortium/itk,clone,1.000,True,15230 paths indexed
lbv2_0081,insightsoftwareconsortium/itk,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0081,insightsoftwareconsortium/itk,ecosystem_supported,1.000,True,python
lbv2_0081,insightsoftwareconsortium/itk,lockfile_consistency,1.000,True,python project markers
lbv2_0081,insightsoftwareconsortium/itk,package_manager_consistency,1.000,True,consistent
lbv2_0081,insightsoftwareconsortium/itk,historical_execution_failures,1.000,True,no phase0 history
lbv2_0081,insightsoftwareconsortium/itk,deps_install,1.000,True,python -m pip install -q -r requirements.txt || true
lbv2_0081,insightsoftwareconsortium/itk,test_starts,1.000,True,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0081,insightsoftwareconsortium/itk,baseline_tests_execute,0.000,False,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0081,insightsoftwareconsortium/itk,timeout,1.000,True,ok
lbv2_0081,insightsoftwareconsortium/itk,missing_binaries,1.000,True,ok
lbv2_0082,insightsoftwareconsortium/itk,clone,1.000,True,15230 paths indexed
lbv2_0082,insightsoftwareconsortium/itk,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0082,insightsoftwareconsortium/itk,ecosystem_supported,1.000,True,python
lbv2_0082,insightsoftwareconsortium/itk,lockfile_consistency,1.000,True,python project markers
lbv2_0082,insightsoftwareconsortium/itk,package_manager_consistency,1.000,True,consistent
lbv2_0082,insightsoftwareconsortium/itk,historical_execution_failures,1.000,True,no phase0 history
lbv2_0082,insightsoftwareconsortium/itk,deps_install,1.000,True,python -m pip install -q -r requirements.txt || true
lbv2_0082,insightsoftwareconsortium/itk,test_starts,1.000,True,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0082,insightsoftwareconsortium/itk,baseline_tests_execute,0.000,False,heuristic: pytest may resolve wrong root without cwd guard
lbv2_0082,insightsoftwareconsortium/itk,timeout,1.000,True,ok
lbv2_0082,insightsoftwareconsortium/itk,missing_binaries,1.000,True,ok
lbv2_0083,jmberesford/retrom,clone,1.000,True,923 paths indexed
lbv2_0083,jmberesford/retrom,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0083,jmberesford/retrom,ecosystem_supported,1.000,True,rust
lbv2_0083,jmberesford/retrom,lockfile_consistency,1.000,True,Cargo.toml
lbv2_0083,jmberesford/retrom,package_manager_consistency,1.000,True,consistent
lbv2_0083,jmberesford/retrom,historical_execution_failures,1.000,True,no phase0 history
lbv2_0083,jmberesford/retrom,deps_install,1.000,True,cargo fetch
lbv2_0083,jmberesford/retrom,test_starts,0.000,False,
lbv2_0083,jmberesford/retrom,baseline_tests_execute,0.000,False,
lbv2_0083,jmberesford/retrom,timeout,1.000,True,ok
lbv2_0083,jmberesford/retrom,missing_binaries,1.000,True,ok
lbv2_0084,kuberocketci/kuberocketai,clone,1.000,True,355 paths indexed
lbv2_0084,kuberocketci/kuberocketai,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0084,kuberocketci/kuberocketai,ecosystem_supported,1.000,True,go
lbv2_0084,kuberocketci/kuberocketai,lockfile_consistency,1.000,True,go.mod
lbv2_0084,kuberocketci/kuberocketai,package_manager_consistency,1.000,True,consistent
lbv2_0084,kuberocketci/kuberocketai,historical_execution_failures,1.000,True,no phase0 history
lbv2_0084,kuberocketci/kuberocketai,deps_install,1.000,True,go mod download
lbv2_0084,kuberocketci/kuberocketai,test_starts,0.000,False,
lbv2_0084,kuberocketci/kuberocketai,baseline_tests_execute,0.000,False,
lbv2_0084,kuberocketci/kuberocketai,timeout,1.000,True,ok
lbv2_0084,kuberocketci/kuberocketai,missing_binaries,1.000,True,ok
lbv2_0085,kuberocketci/kuberocketai,clone,1.000,True,355 paths indexed
lbv2_0085,kuberocketci/kuberocketai,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0085,kuberocketci/kuberocketai,ecosystem_supported,1.000,True,go
lbv2_0085,kuberocketci/kuberocketai,lockfile_consistency,1.000,True,go.mod
lbv2_0085,kuberocketci/kuberocketai,package_manager_consistency,1.000,True,consistent
lbv2_0085,kuberocketci/kuberocketai,historical_execution_failures,1.000,True,no phase0 history
lbv2_0085,kuberocketci/kuberocketai,deps_install,1.000,True,go mod download
lbv2_0085,kuberocketci/kuberocketai,test_starts,0.000,False,
lbv2_0085,kuberocketci/kuberocketai,baseline_tests_execute,0.000,False,
lbv2_0085,kuberocketci/kuberocketai,timeout,1.000,True,ok
lbv2_0085,kuberocketci/kuberocketai,missing_binaries,1.000,True,ok
lbv2_0086,kuberocketci/kuberocketai,clone,1.000,True,355 paths indexed
lbv2_0086,kuberocketci/kuberocketai,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0086,kuberocketci/kuberocketai,ecosystem_supported,1.000,True,go
lbv2_0086,kuberocketci/kuberocketai,lockfile_consistency,1.000,True,go.mod
lbv2_0086,kuberocketci/kuberocketai,package_manager_consistency,1.000,True,consistent
lbv2_0086,kuberocketci/kuberocketai,historical_execution_failures,1.000,True,no phase0 history
lbv2_0086,kuberocketci/kuberocketai,deps_install,1.000,True,go mod download
lbv2_0086,kuberocketci/kuberocketai,test_starts,0.000,False,
lbv2_0086,kuberocketci/kuberocketai,baseline_tests_execute,0.000,False,
lbv2_0086,kuberocketci/kuberocketai,timeout,1.000,True,ok
lbv2_0086,kuberocketci/kuberocketai,missing_binaries,1.000,True,ok
lbv2_0087,kuberocketci/kuberocketai,clone,1.000,True,355 paths indexed
lbv2_0087,kuberocketci/kuberocketai,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0087,kuberocketci/kuberocketai,ecosystem_supported,1.000,True,go
lbv2_0087,kuberocketci/kuberocketai,lockfile_consistency,1.000,True,go.mod
lbv2_0087,kuberocketci/kuberocketai,package_manager_consistency,1.000,True,consistent
lbv2_0087,kuberocketci/kuberocketai,historical_execution_failures,1.000,True,no phase0 history
lbv2_0087,kuberocketci/kuberocketai,deps_install,1.000,True,go mod download
lbv2_0087,kuberocketci/kuberocketai,test_starts,0.000,False,
lbv2_0087,kuberocketci/kuberocketai,baseline_tests_execute,0.000,False,
lbv2_0087,kuberocketci/kuberocketai,timeout,1.000,True,ok
lbv2_0087,kuberocketci/kuberocketai,missing_binaries,1.000,True,ok
lbv2_0088,kuberocketci/kuberocketai,clone,1.000,True,355 paths indexed
lbv2_0088,kuberocketci/kuberocketai,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0088,kuberocketci/kuberocketai,ecosystem_supported,1.000,True,go
lbv2_0088,kuberocketci/kuberocketai,lockfile_consistency,1.000,True,go.mod
lbv2_0088,kuberocketci/kuberocketai,package_manager_consistency,1.000,True,consistent
lbv2_0088,kuberocketci/kuberocketai,historical_execution_failures,1.000,True,no phase0 history
lbv2_0088,kuberocketci/kuberocketai,deps_install,1.000,True,go mod download
lbv2_0088,kuberocketci/kuberocketai,test_starts,0.000,False,
lbv2_0088,kuberocketci/kuberocketai,baseline_tests_execute,0.000,False,
lbv2_0088,kuberocketci/kuberocketai,timeout,1.000,True,ok
lbv2_0088,kuberocketci/kuberocketai,missing_binaries,1.000,True,ok
lbv2_0089,kuberocketci/kuberocketai,clone,1.000,True,355 paths indexed
lbv2_0089,kuberocketci/kuberocketai,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0089,kuberocketci/kuberocketai,ecosystem_supported,1.000,True,go
lbv2_0089,kuberocketci/kuberocketai,lockfile_consistency,1.000,True,go.mod
lbv2_0089,kuberocketci/kuberocketai,package_manager_consistency,1.000,True,consistent
lbv2_0089,kuberocketci/kuberocketai,historical_execution_failures,1.000,True,no phase0 history
lbv2_0089,kuberocketci/kuberocketai,deps_install,1.000,True,go mod download
lbv2_0089,kuberocketci/kuberocketai,test_starts,0.000,False,
lbv2_0089,kuberocketci/kuberocketai,baseline_tests_execute,0.000,False,
lbv2_0089,kuberocketci/kuberocketai,timeout,1.000,True,ok
lbv2_0089,kuberocketci/kuberocketai,missing_binaries,1.000,True,ok
lbv2_0090,kuberocketci/kuberocketai,clone,1.000,True,355 paths indexed
lbv2_0090,kuberocketci/kuberocketai,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0090,kuberocketci/kuberocketai,ecosystem_supported,1.000,True,go
lbv2_0090,kuberocketci/kuberocketai,lockfile_consistency,1.000,True,go.mod
lbv2_0090,kuberocketci/kuberocketai,package_manager_consistency,1.000,True,consistent
lbv2_0090,kuberocketci/kuberocketai,historical_execution_failures,1.000,True,no phase0 history
lbv2_0090,kuberocketci/kuberocketai,deps_install,1.000,True,go mod download
lbv2_0090,kuberocketci/kuberocketai,test_starts,0.000,False,
lbv2_0090,kuberocketci/kuberocketai,baseline_tests_execute,0.000,False,
lbv2_0090,kuberocketci/kuberocketai,timeout,1.000,True,ok
lbv2_0090,kuberocketci/kuberocketai,missing_binaries,1.000,True,ok
lbv2_0091,kuberocketci/kuberocketai,clone,1.000,True,355 paths indexed
lbv2_0091,kuberocketci/kuberocketai,test_command_exists,0.200,False,bare runner `pytest` is not a valid shell command
lbv2_0091,kuberocketci/kuberocketai,ecosystem_supported,1.000,True,go
lbv2_0091,kuberocketci/kuberocketai,lockfile_consistency,1.000,True,go.mod
lbv2_0091,kuberocketci/kuberocketai,package_manager_consistency,1.000,True,consistent
lbv2_0091,kuberocketci/kuberocketai,historical_execution_failures,1.000,True,no phase0 history
lbv2_0091,kuberocketci/kuberocketai,deps_install,1.000,True,go mod download
