repo_id,repo_url,instruction_path,reference_type,reference,first_commit,first_change_type,n_observations,repeated_repo_count,repeated_file_count,snippet_available,snippet,heuristic_category,heuristic_confidence,heuristic_rules,heuristic_rationale,adjudication_status,final_category,taxonomy_letter,judge_a_model,judge_a_category,judge_a_rationale,judge_b_model,judge_b_category,judge_b_rationale,judge_agreement,example_category
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,script_name,function_calls.py,5d9de64fc8ec1ee087252fbb08621db23d9ae893,modify,13,1,1,True,base URL to detect which provider is being used ## Key Components - **process_response.py**: Handles parsing and converting LLM outputs to Pydantic models - **patch.py**: Contains the core patching logic for modifying provider clients - **function_calls.py**: Handles generating function/tool schemas,pre_observation_evolution,medium,file_predates_panel_with_persistent_missing,Structured path missing from first panel snapshot; file existed before observation window.,deterministic_medium,pre_observation_evolution,D,,,,,,,,pre_observation_evolution
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,script_name,hooks.py,5d9de64fc8ec1ee087252fbb08621db23d9ae893,modify,13,1,1,True,.py**: Handles parsing and converting LLM outputs to Pydantic models - **patch.py**: Contains the core patching logic for modifying provider clients - **function_calls.py**: Handles generating function/tool schemas from Pydantic models - **hooks.py**: Provides event hooks for intercepting various st,pre_observation_evolution,medium,file_predates_panel_with_persistent_missing,Structured path missing from first panel snapshot; file existed before observation window.,deterministic_medium,pre_observation_evolution,D,,,,,,,,pre_observation_evolution
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,directory,uv run pytest tests/,f4dd2771edc619c1df4a8f6093b4e7dcfcfad62b,modify,5,1,1,True,"guidance to Claude Code (claude.ai/code) when working with code in this repository. # Instructor Development Guide ## Commands - Install deps: `uv pip install -e "".[dev,anthropic]""` or `poetry install --with dev,anthropic` - Run tests: `uv run pytest tests/` - Run specific test: `uv run pytest tests",pre_observation_evolution,medium,file_predates_panel_with_persistent_missing,Structured path missing from first panel snapshot; file existed before observation window.,deterministic_medium,pre_observation_evolution,D,,,,,,,,pre_observation_evolution
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,path,docs/integrations/your_provider.md,f4dd2771edc619c1df4a8f6093b4e7dcfcfad62b,modify,12,1,1,True,6. **Create Tests** in `tests/llm/test_your_provider/`: - `conftest.py` with client fixtures - Basic extraction tests - Streaming tests - Validation/retry tests - No mocking - use real API calls 7. **Add Documentation** in `docs/integrations/your_provider.md`: - Installation instructions - Basic usa,pre_observation_evolution,medium,file_predates_panel_with_persistent_missing,Structured path missing from first panel snapshot; file existed before observation window.,deterministic_medium,pre_observation_evolution,D,,,,,,,,pre_observation_evolution
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,directory,learning/,f4dd2771edc619c1df4a8f6093b4e7dcfcfad62b,modify,12,1,1,True,capabilities - No mocking - all tests use real API calls - `docs/` - MkDocs documentation - `concepts/` - Core concepts and features - `integrations/` - Provider-specific guides - `examples/` - Practical examples and cookbooks - `learning/` - Progressive tutorial path - `blog/posts/` - Technical art,pre_observation_evolution,medium,file_predates_panel_with_persistent_missing,Structured path missing from first panel snapshot; file existed before observation window.,deterministic_medium,pre_observation_evolution,D,,,,,,,,pre_observation_evolution
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,directory,blog/posts/,f4dd2771edc619c1df4a8f6093b4e7dcfcfad62b,modify,12,1,1,True,real API calls - `docs/` - MkDocs documentation - `concepts/` - Core concepts and features - `integrations/` - Provider-specific guides - `examples/` - Practical examples and cookbooks - `learning/` - Progressive tutorial path - `blog/posts/` - Technical articles and announcements - `templates/` - T,pre_observation_evolution,medium,file_predates_panel_with_persistent_missing,Structured path missing from first panel snapshot; file existed before observation window.,deterministic_medium,pre_observation_evolution,D,,,,,,,,pre_observation_evolution
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,script_name,hide_lines.py,f4dd2771edc619c1df4a8f6093b4e7dcfcfad62b,modify,12,1,1,True,xtensive customization - **Plugins**: - `mkdocstrings` - API documentation from docstrings - `mkdocs-jupyter` - Notebook integration - `mkdocs-redirects` - URL management - Custom hooks for code processing - **Custom Processing**: `hide_lines.py` removes code marked with `# <%hide%>` - **Redirect Ma,pre_observation_evolution,medium,file_predates_panel_with_persistent_missing,Structured path missing from first panel snapshot; file existed before observation window.,deterministic_medium,pre_observation_evolution,D,,,,,,,,pre_observation_evolution
045697c18e22b2e6,https://github.com/datadog/dd-trace-js,AGENTS.md,path,/test/index.spec.js,10cb57e4328df741fdac10e34e91c8d896f6af27,modify,36,1,3,True,"**Use `PLUGINS` env var:** ```bash PLUGINS=""amqplib"" npm run test:plugins # pipe-delimited for multiple: PLUGINS=""amqplib|bluebird"" ``` To run a single test file directly: ```bash ./node_modules/.bin/mocha packages/datadog-plugin-<name>/test/index.spec.js ``` **Narrow within plugin tests (optional):",pre_observation_evolution,medium,file_predates_panel_with_persistent_missing,Structured path missing from first panel snapshot; file existed before observation window.,deterministic_medium,pre_observation_evolution,D,,,,,,,,pre_observation_evolution
0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/copilot-instructions.md,directory,workbench/services/,ee88620afc77cd8f92a98a95574a88cd74b4b9c7,modify,70,1,2,True,"r implementation with language services, syntax highlighting, and editing features - `src/vs/workbench/` - Main application workbench for web and desktop - `workbench/browser/` - Core workbench UI components (parts, layout, actions) - `workbench/services/` - Service implementations - `workbench/cont",pre_observation_evolution,medium,file_predates_panel_with_persistent_missing,Structured path missing from first panel snapshot; file existed before observation window.,deterministic_medium,pre_observation_evolution,D,,,,,,,,pre_observation_evolution
0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/copilot-instructions.md,directory,workbench/contrib/,ee88620afc77cd8f92a98a95574a88cd74b4b9c7,modify,70,1,2,True,"lighting, and editing features - `src/vs/workbench/` - Main application workbench for web and desktop - `workbench/browser/` - Core workbench UI components (parts, layout, actions) - `workbench/services/` - Service implementations - `workbench/contrib/` - Feature contributions (git, debug, search, t",pre_observation_evolution,medium,file_predates_panel_with_persistent_missing,Structured path missing from first panel snapshot; file existed before observation window.,deterministic_medium,pre_observation_evolution,D,,,,,,,,pre_observation_evolution
0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/copilot-instructions.md,directory,workbench/api/,ee88620afc77cd8f92a98a95574a88cd74b4b9c7,modify,70,1,2,True,"web and desktop - `workbench/browser/` - Core workbench UI components (parts, layout, actions) - `workbench/services/` - Service implementations - `workbench/contrib/` - Feature contributions (git, debug, search, terminal, etc.) - `workbench/api/` - Extension host and VS Code API implementation - `s",pre_observation_evolution,medium,file_predates_panel_with_persistent_missing,Structured path missing from first panel snapshot; file existed before observation window.,deterministic_medium,pre_observation_evolution,D,,,,,,,,pre_observation_evolution
0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/copilot-instructions.md,directory,typescript-language-features/,ee88620afc77cd8f92a98a95574a88cd74b4b9c7,modify,70,1,2,True,"- **Cross-platform compatibility** - Abstractions separate platform-specific code ### Built-in Extensions (`extensions/` folder) The `extensions/` directory contains first-party extensions that ship with VS Code: - **Language support** - `typescript-language-features/`, `html-language-features/`, `c",pre_observation_evolution,medium,file_predates_panel_with_persistent_missing,Structured path missing from first panel snapshot; file existed before observation window.,deterministic_medium,pre_observation_evolution,D,,,,,,,,pre_observation_evolution
0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/copilot-instructions.md,directory,html-language-features/,ee88620afc77cd8f92a98a95574a88cd74b4b9c7,modify,70,1,2,True,"* - Abstractions separate platform-specific code ### Built-in Extensions (`extensions/` folder) The `extensions/` directory contains first-party extensions that ship with VS Code: - **Language support** - `typescript-language-features/`, `html-language-features/`, `css-language-features/`, etc. - **",pre_observation_evolution,medium,file_predates_panel_with_persistent_missing,Structured path missing from first panel snapshot; file existed before observation window.,deterministic_medium,pre_observation_evolution,D,,,,,,,,pre_observation_evolution
0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/copilot-instructions.md,directory,css-language-features/,ee88620afc77cd8f92a98a95574a88cd74b4b9c7,modify,70,1,2,True,"latform-specific code ### Built-in Extensions (`extensions/` folder) The `extensions/` directory contains first-party extensions that ship with VS Code: - **Language support** - `typescript-language-features/`, `html-language-features/`, `css-language-features/`, etc. - **Core features** - `git/`, `",pre_observation_evolution,medium,file_predates_panel_with_persistent_missing,Structured path missing from first panel snapshot; file existed before observation window.,deterministic_medium,pre_observation_evolution,D,,,,,,,,pre_observation_evolution
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,dependency,requirements-doc.txt,f4dd2771edc619c1df4a8f6093b4e7dcfcfad62b,modify,12,1,1,True,ter` used internally for JSON schema generation - Field validators and custom types - Models serve dual purpose: validation and documentation ## Building Documentation ### Setup ```bash # Install documentation dependencies pip install -r requirements-doc.txt ``` ### Local Development ```bash # Serve,external_reference,high,external_or_dependency_token,"Package, URL, or non-repo product token — not an in-tree path claim.",deterministic_high,external_reference,E,,,,,,,,external_reference
0c6c8a962b287919,https://github.com/jmberesford/retrom,.agents/skills/docker-development/references/dind-testing-patterns.md,dependency,molecule,03925479f5c6950ff750e038e51accef34a9e7cd,add,2,1,1,True,"R_OPTS: ""--storage-driver=vfs"" options: --privileged ``` ## Systemd in Containers When testing with containers that run systemd (e.g., Molecule testing on systemd-based OS images), additional configuration is required: ```yaml # molecule/default/molecule.yml platforms: - name: instance image: geerli",external_reference,high,external_or_dependency_token,"Package, URL, or non-repo product token — not an in-tree path claim.",deterministic_high,external_reference,E,,,,,,,,external_reference
0d8bce7e29a5cd98,https://github.com/microsoft/vscode,extensions/copilot/.agents/skills/github-copilot-upgrader/SKILL.md,dependency,@github/copilot@latest,88fc27106aea5521707486c23bd7101ad35e9993,modify,2,1,1,True,1. Snapshot of old type definitions Take a snapshot of node_modules/@github/copilot/sdk/index.d.ts to compare against after the upghttps://github.com/microsoft/vscode/issues/291457rade. ### 2. Update the package using command `npm install @github/copilot@latest` After this you MSUT run `npm run post,external_reference,high,external_or_dependency_token,"Package, URL, or non-repo product token — not an in-tree path claim.",deterministic_high,external_reference,E,,,,,,,,external_reference
0d8bce7e29a5cd98,https://github.com/microsoft/vscode,src/vs/sessions/skills/generate-run-commands/SKILL.md,dependency,requirements.txt,201c439f3bd29d8be5b6f25cd9fb446ddb5061fb,modify,5,3,3,True,"ce: - Check `package.json`, `Makefile`, `pyproject.toml`, `Cargo.toml`, `go.mod`, `.nvmrc`, or other project files to understand the stack and common commands. - If it's clear what the setup command is (e.g., `npm install`, `pip install -r requirements.txt`), add it with `""runOptions"": { ""runOn"": ""w",external_reference,high,external_or_dependency_token,"Package, URL, or non-repo product token — not an in-tree path claim.",deterministic_high,external_reference,E,,,,,,,,external_reference
0e4ba13097809b36,https://github.com/azure/azure-sdk-for-python,.github/skills/fix-black/SKILL.md,dependency,dev_requirements.txt,80ad9ce4a7f2bf89e7562c07a6ca031041228ed0,add,2,2,4,True,ual environment. Never run commands outside the venv.** ### Step 2: Install Dependencies (within activated venv) ```powershell # Navigate to the package directory (within activated venv) cd <package-path> # Install dev dependencies from dev_requirements.txt (within activated venv) pip install -r dev,external_reference,high,external_or_dependency_token,"Package, URL, or non-repo product token — not an in-tree path claim.",deterministic_high,external_reference,E,,,,,,,,external_reference
0e4ba13097809b36,https://github.com/azure/azure-sdk-for-python,.github/skills/ml/fix-pylint/SKILL.md,dependency,dev_requirements.txt,aaa8ecd98ec6e8fef288d2a448d70129dde23a48,add,4,2,4,True,environment. Never run commands outside the venv.** ### Step 2: Install Dependencies (within activated venv) ```powershell # Navigate to azure-ai-ml directory (within activated venv) cd sdk/ml/azure-ai-ml # Install dev dependencies from dev_requirements.txt (within activated venv) pip install -r dev,external_reference,high,external_or_dependency_token,"Package, URL, or non-repo product token — not an in-tree path claim.",deterministic_high,external_reference,E,,,,,,,,external_reference
11b846fbcc07d4c2,https://github.com/paloaltonetworks/docusaurus-openapi-docs,AGENTS.md,dependency,docusaurus-plugin-openapi-docs@beta,5176afdc0c66a8a85ae6aa8fed9e904d7571909f,modify,2,1,1,True,` or `betapatch` to bump versions 2. Generate changelog with `yarn release:changelog` 3. Merge to the beta branch 4. The `release-beta.yaml` workflow publishes with the `beta` npm tag Users install beta versions with: ```bash npm install docusaurus-plugin-openapi-docs@beta ``` ### Troubleshooting Re,external_reference,high,external_or_dependency_token,"Package, URL, or non-repo product token — not an in-tree path claim.",deterministic_high,external_reference,E,,,,,,,,external_reference
13d96f6971fff698,https://github.com/anthropics/claude-code,plugins/plugin-dev/skills/hook-development/SKILL.md,dependency,fi,fee53699c380fef3c0dd9a9c7e3ba925e7f621fc,modify,4,1,1,True,"ompt-based hooks"", ""use ${CLAUDE_PLUGIN_ROOT}"", ""set up event-driven automation"", ""block dangerous commands"", or mentions hook events (PreToolUse, PostToolUse, Stop, SubagentStop, SessionStart, SessionEnd, UserPromptSubmit, PreCompact, Notification, PreTeleport, PostTeleport). Provides comprehensive",external_reference,high,external_or_dependency_token,"Package, URL, or non-repo product token — not an in-tree path claim.",deterministic_high,external_reference,E,,,,,,,,external_reference
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,codex-rs/skills/src/assets/samples/imagegen/SKILL.md,dependency,pillow,a10960e41c02f1a1c2819d9384039a8b9b67480d,add,4,1,1,True,l output paths; keep filenames stable and descriptive. ### Dependencies Prefer `uv` for dependency management in this repo. Required Python package: ```bash uv pip install openai ``` Optional for downscaling only: ```bash uv pip install pillow ``` Portability note: - If you are using the installed s,external_reference,high,external_or_dependency_token,"Package, URL, or non-repo product token — not an in-tree path claim.",deterministic_high,external_reference,E,,,,,,,,external_reference
2201521926ce8f58,https://github.com/alfanous-team/alfanous,.github/copilot-instructions.md,dependency,pyparsing,28faed9854bfdec3b2f21b11561c87792ba46b03,add,7,1,1,True,"PI for the Holy Qur'an that provides simple and advanced search capabilities. The project is written in Python and uses Whoosh for indexing and search functionality. ## Technology Stack - **Language**: Python 3.8+ - **Core Dependencies**: pyparsing, whoosh - **Testing Framework**: pytest - **License",external_reference,high,external_or_dependency_token,"Package, URL, or non-repo product token — not an in-tree path claim.",deterministic_high,external_reference,E,,,,,,,,external_reference
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,.cursor/rules/examples-and-demos.mdc,dependency,requirements.txt,c1241bd27eb5e1c43ceb9d2accce6301f8691188,add,2,3,3,True,tend Next.js application ├── README.md # Setup instructions └── package.json # Dependencies ``` ## Running Examples 1. Navigate to the example directory 2. Install dependencies: `npm install` or `pip install -r requirements.txt` 3. Follow the README.md instructions for setup 4. Run the frontend: `np,external_reference,high,external_or_dependency_token,"Package, URL, or non-repo product token — not an in-tree path claim.",deterministic_high,external_reference,E,,,,,,,,external_reference
87071fd400d0446f,https://github.com/nvidia/physicsnemo,.cursor/rules/mod-011-use-proper-optional-dependency-handling.mdc,dependency,apex,9c1105c8c7d7b95aa85f46dd94da52ec7972450c,add,1,1,1,True,"le:** ```python import torch from physicsnemo.core import Module from physicsnemo.core.version_check import check_min_version, require_version # Check optional dependency availability without importing APEX_AVAILABLE = check_min_version(""apex"", ""0.1.0"", hard_fail=False) class MyModel(Module): def __",external_reference,high,external_or_dependency_token,"Package, URL, or non-repo product token — not an in-tree path claim.",deterministic_high,external_reference,E,,,,,,,,external_reference
9856eaec5894ba65,https://github.com/azure-samples/art-voice-agent-accelerator,.github/skills/add-mcp-server/SKILL.md,dependency,--no-cache-dir,5f7d9bc1b399cf4973fc6e50f72c853848293a5a,add,1,1,1,True,": Deploy as Container App (Recommended) ### Step 1: Dockerfile ```dockerfile # apps/myserver/Dockerfile.mcp FROM python:3.11-slim WORKDIR /app ENV PYTHONPATH=""/app"" PORT=80 COPY apps/myserver/mcp_app/requirements.txt ./ RUN pip install --no-cache-dir -r requirements.txt # Copy shared libs if needed ",external_reference,high,external_or_dependency_token,"Package, URL, or non-repo product token — not an in-tree path claim.",deterministic_high,external_reference,E,,,,,,,,external_reference
ad8952854864b7f2,https://github.com/azure/azure-sdk-tools,packages/python-packages/apiview-copilot/.github/skills/dev-setup/SKILL.md,dependency,dev_requirements.txt,fbb42bdb29e6d6eb9840620f5a74280db9c60cd0,add,2,2,4,True,a virtual environment ```bash # Windows python -m venv .venv .venv\Scripts\activate # Linux/macOS python -m venv .venv source .venv/bin/activate ``` ### 2. Install dependencies ```bash # Runtime + dev + eval dependencies pip install -r dev_requirements.txt # Runtime only pip install -r requirements.,external_reference,high,external_or_dependency_token,"Package, URL, or non-repo product token — not an in-tree path claim.",deterministic_high,external_reference,E,,,,,,,,external_reference
ad8952854864b7f2,https://github.com/azure/azure-sdk-tools,packages/python-packages/apiview-copilot/.github/skills/dev-setup/SKILL.md,dependency,requirements.txt,fbb42bdb29e6d6eb9840620f5a74280db9c60cd0,add,2,3,3,True,rtual environment ```bash # Windows python -m venv .venv .venv\Scripts\activate # Linux/macOS python -m venv .venv source .venv/bin/activate ``` ### 2. Install dependencies ```bash # Runtime + dev + eval dependencies pip install -r dev_requirements.txt # Runtime only pip install -r requirements.txt ,external_reference,high,external_or_dependency_token,"Package, URL, or non-repo product token — not an in-tree path claim.",deterministic_high,external_reference,E,,,,,,,,external_reference
03ff95638105b96a,https://github.com/567-labs/instructor,.cursor/rules/documentation-sync.mdc,path,index.md,8edae175e6f426c20020baa2a9274c9cd099dafd,add,1,2,2,True,creating new markdown files: - Add the file to mkdocs.yml under the appropriate section - Follow the existing hierarchy and indentation - Use descriptive nav titles - Example: ```yaml nav: - Home: index.md - Guides: - Getting Started: guides/getting-started.md - Your New File: guides/your-new-file.m,verification_anchor_mismatch,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_mismatch,G,,,,,,,,verification_anchor_mismatch
03ff95638105b96a,https://github.com/567-labs/instructor,.cursor/rules/documentation-sync.mdc,path,simple-language.mdc,8edae175e6f426c20020baa2a9274c9cd099dafd,add,1,1,2,True,tion: - Ensure new functions/classes are documented - Include type hints and docstrings - Add usage examples - Update API reference docs if auto-generated - Documentation Quality: - Write at grade 10 reading level (see simple-language.mdc) - Include working code examples - Add links to related docum,verification_anchor_mismatch,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_mismatch,G,,,,,,,,verification_anchor_mismatch
03ff95638105b96a,https://github.com/567-labs/instructor,.cursor/rules/new-features-planning.mdc,path,todo.md,8edae175e6f426c20020baa2a9274c9cd099dafd,add,5,2,5,True,"t new features or clientsthe2` globs: *.py alwaysApply: true --- - When being asked to make new features, make sure that you check out from main a new branch and make incremental commits - If the feature is very large, create a temporary `todo.md` - And start a pull request using `gh` - Make sure to",verification_anchor_mismatch,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_mismatch,G,,,,,,,,verification_anchor_mismatch
03ff95638105b96a,https://github.com/567-labs/instructor,.cursor/rules/new-features-planning.mdc,path,pr_body.md,5a4d433dc6a5cbab8e4754641a713daa3a242194,modify,3,1,1,True,"nges - List important changes - Another change ## Testing How this was tested This PR was written by [Cursor](cursor.com) EOF )"" -r jxnl,ivanleomk ``` - Or use the `-F` flag with a file: `gh pr create -F pr_body.md` - Make sure to include `This PR was written by [Cursor](mdc:cursor.com)` - Add defau",verification_anchor_mismatch,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_mismatch,G,,,,,,,,verification_anchor_mismatch
03ff95638105b96a,https://github.com/567-labs/instructor,.cursor/rules/readme.md,path,simple-language.mdc,8edae175e6f426c20020baa2a9274c9cd099dafd,add,1,1,2,True,"d refactoring suggestions ## Understanding Cursor Rules Cursor rules are defined in `.mdc` files within the `.cursor/rules` directory. Each rule file follows a specific naming convention: lowercase names with the `.mdc` extension (e.g., `simple-language.mdc`). Each rule file contains: 1. **Metadata ",verification_anchor_mismatch,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_mismatch,G,,,,,,,,verification_anchor_mismatch
03ff95638105b96a,https://github.com/567-labs/instructor,.cursor/rules/readme.md,path,new-features-planning.mdc,8edae175e6f426c20020baa2a9274c9cd099dafd,add,1,1,1,True,entation is written at a grade 10 reading level - **Applies to**: Markdown files (*.md) - **Auto Apply**: No - **Key Requirements**: - Write at grade 10 reading level - Ensure code blocks are self-contained with complete imports ### `new-features-planning.mdc` - **Purpose**: Guides feature implement,verification_anchor_mismatch,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_mismatch,G,,,,,,,,verification_anchor_mismatch
03ff95638105b96a,https://github.com/567-labs/instructor,.cursor/rules/readme.md,path,followups.mdc,8edae175e6f426c20020baa2a9274c9cd099dafd,add,1,1,1,True,"equirements**: - Create new branch from main - Make incremental commits - Create todo.md for large features - Start pull requests using GitHub CLI (`gh`) - Include ""This PR was written by [Cursor](https://cursor.sh)"" in PRs ### `followups.mdc` - **Purpose**: Ensures thoughtful follow-up suggestions ",verification_anchor_mismatch,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_mismatch,G,,,,,,,,verification_anchor_mismatch
03ff95638105b96a,https://github.com/567-labs/instructor,.cursor/rules/readme.md,path,documentation-sync.mdc,8edae175e6f426c20020baa2a9274c9cd099dafd,add,1,1,1,True,"tionable hotkey suggestions using: - [J]: First follow-up action - [K]: Second follow-up action - [L]: Third follow-up action - Focus on small, contextual code changes - Suggestions should be thoughtful and actionable ### `documentation-sync.mdc` - **Purpose**: Maintains documentation consistency wi",verification_anchor_mismatch,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_mismatch,G,,,,,,,,verification_anchor_mismatch
03ff95638105b96a,https://github.com/567-labs/instructor,.cursor/rules/readme.md,path,todo.md,8edae175e6f426c20020baa2a9274c9cd099dafd,add,1,2,5,True,# `new-features-planning.mdc` - **Purpose**: Guides feature implementation workflow - **Applies to**: Python files (*.py) - **Auto Apply**: Yes - **Key Requirements**: - Create new branch from main - Make incremental commits - Create todo.md for large features - Start pull requests using GitHub CLI ,verification_anchor_mismatch,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_mismatch,G,,,,,,,,verification_anchor_mismatch
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,path,client_anthropic.py,cf01774c40bce575e4d6bb90e08d79e0dfbe615c,add,14,1,1,True,"re - **Supported Providers**: OpenAI, Anthropic, Gemini, Cohere, Mistral, Groq, VertexAI, Fireworks, Cerebras, Writer, Databricks, Anyscale, Together, LiteLLM - **Provider Implementation**: Each provider has a dedicated client file (e.g., `client_anthropic.py`) with factory functions - **Modes**: Di",verification_anchor_mismatch,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_mismatch,G,,,,,,,,verification_anchor_mismatch
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,path,exceptions.py,cf01774c40bce575e4d6bb90e08d79e0dfbe615c,add,14,2,3,True,"ing**: Follow Black's formatting conventions - **Models**: Define structured outputs as Pydantic BaseModel subclasses - **Naming**: snake_case for functions/variables, PascalCase for classes - **Error Handling**: Use custom exceptions from exceptions.py, validate with Pydantic - **Comments**: Docstr",verification_anchor_mismatch,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_mismatch,G,,,,,,,,verification_anchor_mismatch
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,path,client.py,5d9de64fc8ec1ee087252fbb08621db23d9ae893,modify,13,3,3,True,"- **Comments**: Docstrings for public functions, inline comments for complex logic - **Commits**: Follow conventional commits format (type(scope): description) ## Core Architecture - **Base Classes**: `Instructor` and `AsyncInstructor` in client.py are the foundation - **Factory Pattern**: Provider-",verification_anchor_mismatch,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_mismatch,G,,,,,,,,verification_anchor_mismatch
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,path,auto_client.py,5d9de64fc8ec1ee087252fbb08621db23d9ae893,modify,13,1,1,True,"e - **Base Classes**: `Instructor` and `AsyncInstructor` in client.py are the foundation - **Factory Pattern**: Provider-specific factory functions (`from_openai`, `from_anthropic`, etc.) - **Unified Access**: `from_provider()` function in auto_client.py for automatic provider detection - **Mode Sys",verification_anchor_mismatch,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_mismatch,G,,,,,,,,verification_anchor_mismatch
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,path,process_response.py,5d9de64fc8ec1ee087252fbb08621db23d9ae893,modify,13,1,1,True,"Testing**: Tests in `tests/llm/` directory, define Pydantic models, make API calls, verify structured outputs - **Provider Detection**: `get_provider` function analyzes base URL to detect which provider is being used ## Key Components - **process_response.py**: Handles parsing and converting LLM out",verification_anchor_mismatch,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_mismatch,G,,,,,,,,verification_anchor_mismatch
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,path,patch.py,5d9de64fc8ec1ee087252fbb08621db23d9ae893,modify,13,1,1,True,y structured outputs - **Provider Detection**: `get_provider` function analyzes base URL to detect which provider is being used ## Key Components - **process_response.py**: Handles parsing and converting LLM outputs to Pydantic models - **patch.py**: Contains the core patching logic for modifying pr,verification_anchor_mismatch,high,relative_or_single_segment_anchor,Path likely requires instruction-relative anchor; verified from repo root only.,deterministic_high,verification_anchor_mismatch,G,,,,,,,,verification_anchor_mismatch
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,directory,poetry run pytest tests/,cf01774c40bce575e4d6bb90e08d79e0dfbe615c,add,1,1,1,True,"# Instructor Development Guide ## Commands - Install deps: `poetry install --with dev,anthropic` - Run tests: `poetry run pytest tests/` - Run specific test: `poetry run pytest tests/path_to_test.py::test_name` - Skip LLM tests: `poetry run pytest tests/ -k 'not llm and not openai'` - Type check: `p",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_agreement,genuine_false_claim,F,deepseek-coder-v2:lite,genuine_false_claim,The path 'tests/' is mentioned in the instruction file but does not match any directory structure observed in the repository at the time of observation.,devstral:latest,genuine_false_claim,The directory 'tests/' is mentioned in the documentation but does not exist in the repository at observation time.,True,genuine_false_claim
03ff95638105b96a,https://github.com/567-labs/instructor,CLAUDE.md,directory,pytest tests/,5d9de64fc8ec1ee087252fbb08621db23d9ae893,modify,1,1,1,True,"guidance to Claude Code (claude.ai/code) when working with code in this repository. # Instructor Development Guide ## Commands - Install deps: `uv pip install -e "".[dev,anthropic]""` or `poetry install --with dev,anthropic` - Run tests: `pytest tests/` - Run specific test: `pytest tests/path_to_test.",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_agreement,genuine_false_claim,F,deepseek-coder-v2:lite,genuine_false_claim,"The path 'tests/' is a plausible directory in the repository, but it does not match any existing directory at the time of observation.",devstral:latest,genuine_false_claim,The directory 'tests/' is mentioned in the documentation but does not exist in the repository at any observed point.,True,genuine_false_claim
