repo_id,repo_url,instruction_path,reference_type,reference,first_commit,first_change_type,n_observations,repeated_repo_count,repeated_file_count,snippet_available,snippet,prior_final_category,prior_adjudication_status,prior_judge_a_category,prior_judge_b_category,heuristic_category,heuristic_confidence,heuristic_rules,heuristic_rationale,adjudication_status,final_category,category_letter,is_confirmed_false,judge_a_model,judge_a_category,judge_a_rationale,judge_b_model,judge_b_category,judge_b_rationale,judge_agreement
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,CLAUDE.md,directory,my-sites/,6555c0e2a084af3c177c0d228f12a555971f8c92,add,2,1,1,True,React components - `state/` - Redux state management (modularized) - `lib/` - Internal utilities and modules - `layout/` - Main React layout and masterbar - `sections.js` - Defines section groups and paths for webpack chunking - `my-sites/` - Site management functionality (wp-admin equivalent) - `re,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,CLAUDE.md,directory,reader/,6555c0e2a084af3c177c0d228f12a555971f8c92,add,2,1,1,True,- `lib/` - Internal utilities and modules - `layout/` - Main React layout and masterbar - `sections.js` - Defines section groups and paths for webpack chunking - `my-sites/` - Site management functionality (wp-admin equivalent) - `reader/` - Reader sections - `me/` - User profile sections - `signup/,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,CLAUDE.md,directory,me/,6555c0e2a084af3c177c0d228f12a555971f8c92,add,2,1,1,True,nd modules - `layout/` - Main React layout and masterbar - `sections.js` - Defines section groups and paths for webpack chunking - `my-sites/` - Site management functionality (wp-admin equivalent) - `reader/` - Reader sections - `me/` - User profile sections - `signup/` - Signup flows - `landing/` -,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,CLAUDE.md,directory,signup/,6555c0e2a084af3c177c0d228f12a555971f8c92,add,2,1,1,True,act layout and masterbar - `sections.js` - Defines section groups and paths for webpack chunking - `my-sites/` - Site management functionality (wp-admin equivalent) - `reader/` - Reader sections - `me/` - User profile sections - `signup/` - Signup flows - `landing/` - Landing pages and stepper flows,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,CLAUDE.md,directory,landing/,6555c0e2a084af3c177c0d228f12a555971f8c92,add,2,1,1,True,`sections.js` - Defines section groups and paths for webpack chunking - `my-sites/` - Site management functionality (wp-admin equivalent) - `reader/` - Reader sections - `me/` - User profile sections - `signup/` - Signup flows - `landing/` - Landing pages and stepper flows - **`/packages`** - NPM pa,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,CLAUDE.md,path,@automattic/calypso-build,6555c0e2a084af3c177c0d228f12a555971f8c92,add,2,1,1,True,"ding/` - Landing pages and stepper flows - **`/packages`** - NPM packages (publishable to NPM) - Each package has a clear single purpose - Use `calypso:src`, `main`, `module`, `exports` in package.json - Build with `transpile` from `@automattic/calypso-build` - **`/apps`** - WordPress.com plugins (n",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,CLAUDE.md,path,state/utils.ts,6555c0e2a084af3c177c0d228f12a555971f8c92,add,2,1,1,True,# Registers reducer with store ├── reducer.js # Redux reducer ├── actions.js # Action creators (imports init.js) ├── selectors.js # Selectors (imports init.js) └── test/ # Tests ``` State utilities in `state/utils.ts`: - `keyedReducer()` - Creates reducer for keyed collections - `withSchemaValidatio,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,CLAUDE.md,path,@wordpress/components,6555c0e2a084af3c177c0d228f12a555971f8c92,add,2,1,9,True,evelopment - Limited builds via `SECTION_LIMIT` and `ENTRY_LIMIT` environment variables ### Code Standards #### React & TypeScript - Use `@wordpress/element` instead of direct React import - Functional components only (no classes) - Use `@wordpress/components` where possible (see `.cursor/rules/word,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,CLAUDE.md,path,fix/issue-description,6555c0e2a084af3c177c0d228f12a555971f8c92,add,2,1,1,True,"ackage/ ├── package.json ├── README.md ├── CHANGELOG.md ├── src/ │ └── index.js └── test/ └── index.js ``` ### Working with Branches - Main branch: `trunk` (not `main` or `master`) - Branch naming: `add/feature-name`, `fix/issue-description`, `update/component-name`, `try/experiment` - Avoid `renova",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,CLAUDE.md,path,update/component-name,6555c0e2a084af3c177c0d228f12a555971f8c92,add,2,1,1,True,"n ├── README.md ├── CHANGELOG.md ├── src/ │ └── index.js └── test/ └── index.js ``` ### Working with Branches - Main branch: `trunk` (not `main` or `master`) - Branch naming: `add/feature-name`, `fix/issue-description`, `update/component-name`, `try/experiment` - Avoid `renovate/` prefix (reserved f",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,CLAUDE.md,path,try/experiment,6555c0e2a084af3c177c0d228f12a555971f8c92,add,2,1,1,True,"HANGELOG.md ├── src/ │ └── index.js └── test/ └── index.js ``` ### Working with Branches - Main branch: `trunk` (not `main` or `master`) - Branch naming: `add/feature-name`, `fix/issue-description`, `update/component-name`, `try/experiment` - Avoid `renovate/` prefix (reserved for bot) ### Git Workf",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,CLAUDE.md,directory,renovate/,6555c0e2a084af3c177c0d228f12a555971f8c92,add,2,1,1,True,"│ └── index.js └── test/ └── index.js ``` ### Working with Branches - Main branch: `trunk` (not `main` or `master`) - Branch naming: `add/feature-name`, `fix/issue-description`, `update/component-name`, `try/experiment` - Avoid `renovate/` prefix (reserved for bot) ### Git Workflow - Never commit un",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,normative,medium,prescriptive_language_in_snippet,"Reference appears in prescriptive guidance, not descriptive inventory.",deterministic_medium,normative,C,False,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,CLAUDE.md,path,/etc/hosts,6555c0e2a084af3c177c0d228f12a555971f8c92,add,2,3,7,True,"Redux, Node.js/Express, and the WordPress.com REST API. It serves as the WordPress dashboard replacement for WordPress.com. ## Essential Commands ### Development ```bash # Start development server (requires 127.0.0.1 calypso.localhost in /etc/hosts) yarn start # Start with limited sections for faste",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,CLAUDE.md,path,@wordpress/core-data,6555c0e2a084af3c177c0d228f12a555971f8c92,add,2,1,3,True,"h changes ### WordPress Imports - Use `@wordpress/components` for UI components (Button, Card, Modal, etc.) - Use `@wordpress/block-editor` for block editor components - Use `@wordpress/data` for state management (similar to Redux) - Use `@wordpress/core-data` for WordPress entity store access ### P",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,CLAUDE.md,path,add/dark-mode-toggle,63826dd62bb7978def831f3826a90c25b787c75d,modify,1,1,1,True,"LATE.md`. Include all pre-merge checklist items, but only mark items as completed (`[x]`) if they actually apply to the PR; leave inapplicable items unchecked (`[ ]`). Use branch name prefixes: `add/`, `update/`, `fix/`, or `try/` (e.g., `add/dark-mode-toggle`, `fix/login-redirect-bug`).",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,path,src/app.jsx,f1f128fe6dd8a67d0d669064b92186808053d534,add,1,2,2,True,"Blaze Ads plugin) to manage WP Blaze advertising campaigns. Not a standalone website — always rendered within a WordPress admin context. Owned by Ads Engineering team (#ads-engineering Slack, Linear team ADS). ## Architecture - Entry: `src/app.jsx` → boots Redux store, sets theme, registers routes v",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,normative,medium,prescriptive_language_in_snippet,"Reference appears in prescriptive guidance, not descriptive inventory.",deterministic_medium,normative,C,False,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,path,src/themes.js,f1f128fe6dd8a67d0d669064b92186808053d534,add,1,1,1,True,". - This app is a thin wrapper: config loading, theming, routing setup, page.js middleware - Three theme modes determined by config flags: `jetpack` (default), `wpcom` (`is_running_in_blaze_plugin`), `woo` (`is_running_in_woo_site`) — see `src/themes.js` - Setup mode (`blaze_setup_mode` config flag)",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,directory,/setup/,f1f128fe6dd8a67d0d669064b92186808053d534,add,1,1,2,True,"e.js middleware - Three theme modes determined by config flags: `jetpack` (default), `wpcom` (`is_running_in_blaze_plugin`), `woo` (`is_running_in_woo_site`) — see `src/themes.js` - Setup mode (`blaze_setup_mode` config flag) redirects to `/setup/` for disconnected sites - Gridicon: uses `no-asset` ",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,path,calypso/components/formatted-header,f1f128fe6dd8a67d0d669064b92186808053d534,add,1,1,1,True,_running_in_woo_site`) — see `src/themes.js` - Setup mode (`blaze_setup_mode` config flag) redirects to `/setup/` for disconnected sites - Gridicon: uses `no-asset` variant (SVG sprite loaded separately by Jetpack host) - Webpack replaces `calypso/components/formatted-header` with local `src/compone,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,path,src/components/generic-header,f1f128fe6dd8a67d0d669064b92186808053d534,add,1,1,1,True,tup mode (`blaze_setup_mode` config flag) redirects to `/setup/` for disconnected sites - Gridicon: uses `no-asset` variant (SVG sprite loaded separately by Jetpack host) - Webpack replaces `calypso/components/formatted-header` with local `src/components/generic-header` ## External Systems - **DSP**,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,path,bin/install_plugin.sh,f1f128fe6dd8a67d0d669064b92186808053d534,add,1,1,1,True,"ndbox → `bin/install-plugin.sh blaze-dashboard trunk --release` → push WPCOM PR → merge → deploy - If blaze package compatibility breaks, bump version folder (v1 → v1.1, v2, etc.) and update version code in Jetpack blaze package and WPCOM `bin/install_plugin.sh` - i18n text domain: `blaze-dashboard`",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,path,~/.ssh/config,f1f128fe6dd8a67d0d669064b92186808053d534,add,1,1,1,True,"ion folder (v1 → v1.1, v2, etc.) and update version code in Jetpack blaze package and WPCOM `bin/install_plugin.sh` - i18n text domain: `blaze-dashboard` ## Development - Sandbox sync: `yarn dev --sync` (requires `wpcom-sandbox` host in `~/.ssh/config`, point `widgets.wp.com` to sandbox IP in `/etc/",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,path,/etc/hosts,f1f128fe6dd8a67d0d669064b92186808053d534,add,1,3,7,True,"in Jetpack blaze package and WPCOM `bin/install_plugin.sh` - i18n text domain: `blaze-dashboard` ## Development - Sandbox sync: `yarn dev --sync` (requires `wpcom-sandbox` host in `~/.ssh/config`, point `widgets.wp.com` to sandbox IP in `/etc/hosts`) - Local with Jetpack: `BLAZE_DASHBOARD_PACKAGE_PA",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,path,/wp-admin/tools.php?page=advertising,f1f128fe6dd8a67d0d669064b92186808053d534,add,1,1,1,True,": `yarn dev --sync` (requires `wpcom-sandbox` host in `~/.ssh/config`, point `widgets.wp.com` to sandbox IP in `/etc/hosts`) - Local with Jetpack: `BLAZE_DASHBOARD_PACKAGE_PATH=/path/to/jetpack/projects/packages/blaze yarn dev` - Test at: `/wp-admin/tools.php?page=advertising` - Jurassic Ninja sites",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,template,high,glob_wildcard_reference,"Placeholder, glob, or example-path token — not a concrete repo claim.",deterministic_high,template,E,False,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,path,bin/install-plugin.sh,f1f128fe6dd8a67d0d669064b92186808053d534,add,1,1,1,True,"ess.com context, API calls go through `public-api.wordpress.com` ## Build & Deploy - Built by TeamCity automatically on every trunk commit. Artifacts at `widgets.wp.com/blaze-dashboard/v1` - Production release to WPCOM: SSH to sandbox → `bin/install-plugin.sh blaze-dashboard trunk --release` → push ",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,script_name,bin/install-plugin.sh,f1f128fe6dd8a67d0d669064b92186808053d534,add,1,1,1,True,"ess.com context, API calls go through `public-api.wordpress.com` ## Build & Deploy - Built by TeamCity automatically on every trunk commit. Artifacts at `widgets.wp.com/blaze-dashboard/v1` - Production release to WPCOM: SSH to sandbox → `bin/install-plugin.sh blaze-dashboard trunk --release` → push ",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,script_name,bin/install_plugin.sh,f1f128fe6dd8a67d0d669064b92186808053d534,add,1,1,1,True,"ndbox → `bin/install-plugin.sh blaze-dashboard trunk --release` → push WPCOM PR → merge → deploy - If blaze package compatibility breaks, bump version folder (v1 → v1.1, v2, etc.) and update version code in Jetpack blaze package and WPCOM `bin/install_plugin.sh` - i18n text domain: `blaze-dashboard`",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/help-center/AGENTS.md,path,@automattic/help-center,4e81fa025a56bdbdf6a596ae31c2090c1f97aafd,add,2,1,2,True,# Help Center App Build and deployment layer for the Help Center on Simple and Atomic sites. Most Help Center code lives in `packages/help-center/` — see `packages/help-center/AGENTS.md` for the primary spec. ## Overview This app takes `@automattic/help-center` and bundles it into 8 separate webpack,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/help-center/AGENTS.md,directory,widgets.wp.com/help-center/,4e81fa025a56bdbdf6a596ae31c2090c1f97aafd,add,2,1,2,True,es. Most Help Center code lives in `packages/help-center/` — see `packages/help-center/AGENTS.md` for the primary spec. ## Overview This app takes `@automattic/help-center` and bundles it into 8 separate webpack entry points deployed to `widgets.wp.com/help-center/`. Jetpack enqueues these bundles o,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/help-center/AGENTS.md,script_name,install-plugin.sh,4e81fa025a56bdbdf6a596ae31c2090c1f97aafd,add,2,1,1,True,"e sites themselves do not need sandboxing). 2. Run `yarn dev --sync` from `apps/help-center/`. 3. Visit any Simple, Atomic, or CIAB site. 4. Open the Help Center and verify your changes. ## Deployment 1. Connect to your sandbox and run: `install-plugin.sh hc --release` 2. Merge the PR. 3. Deploy wpc",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/odyssey-stats/AGENTS.md,directory,widget/,8a8156aa75e2047e8dbd8375be19681a6aa85ffd,add,2,2,2,True,"s/ # App-specific components (layout, headers, query wrappers) ├── hooks/ # TanStack Query hooks for stats data ├── lib/ # Config, API helpers, selectors ├── page-middleware/ # page.js + React integration ├── widget/ # Lightweight wp-admin dashboard widget ├── app.tsx # Main entry point ├── widget-l",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,client/dashboard/AGENTS.md,path,app/locale,44737a445f6774d396fb04b9529a4ca4a199616b,modify,1,1,1,True,"all users? Prefer a single code path when possible. ### Internationalization - When calling locale-aware formatting functions (`toLocaleDateString`, `toLocaleString`, `Intl.*`, etc.), prefer passing the user's locale from `useLocale()` (`app/locale`) rather than `undefined`. Passing `undefined` fall",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,medium,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_medium,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,client/dashboard/me/billing-purchases/AGENTS.md,directory,billing-payment-methods/,d325d68477750a7508aff47bcd9929713a5ff5f3,add,3,1,1,True,d/me/`: | Directory | Trap | | -------------------------- | -------------------------------------------------------------------------------- | | `billing-payment-methods/` | Delete dialog queries `userPurchasesQuery()` to show affected subscriptions | | `billing-tax-details/` | Read-only when `can_u,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,client/dashboard/me/billing-purchases/AGENTS.md,directory,billing-tax-details/,d325d68477750a7508aff47bcd9929713a5ff5f3,add,3,1,1,True,| | -------------------------- | -------------------------------------------------------------------------------- | | `billing-payment-methods/` | Delete dialog queries `userPurchasesQuery()` to show affected subscriptions | | `billing-tax-details/` | Read-only when `can_user_edit === false` — no er,genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,client/dashboard/me/billing-purchases/AGENTS.md,path,calypso/lib/purchases/types,d325d68477750a7508aff47bcd9929713a5ff5f3,add,3,1,2,True,"ure Context Dashboard uses `Purchase` from `@automattic/api-core` (snake_case fields, e.g., `purchase.site_slug`). Expiry values: `'auto-renewing'`, `'manual-renew'`. Classic (`client/me/purchases/`) uses a different `Purchase` type from `calypso/lib/purchases/types` (camelCase, different string val",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,client/dashboard/me/billing-purchases/AGENTS.md,path,@automattic/api-queries,d325d68477750a7508aff47bcd9929713a5ff5f3,add,3,1,7,True,"t converting field names and values. Query key prefix for purchases is `'upgrades'` (NOT `'purchases'` — historical). Receipts use `'receipt'`, payment methods use `'me'`. Wrong prefix silently breaks cache invalidation. Queries live in `@automattic/api-queries` (`packages/api-queries/`), NOT in `cl",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,client/dashboard/me/billing-purchases/AGENTS.md,directory,client/dashboard/data/,d325d68477750a7508aff47bcd9929713a5ff5f3,add,3,1,1,True,"urchases is `'upgrades'` (NOT `'purchases'` — historical). Receipts use `'receipt'`, payment methods use `'me'`. Wrong prefix silently breaks cache invalidation. Queries live in `@automattic/api-queries` (`packages/api-queries/`), NOT in `client/dashboard/data/` or `client/dashboard/app/queries/`. A",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,client/dashboard/me/billing-purchases/AGENTS.md,directory,client/dashboard/app/queries/,d325d68477750a7508aff47bcd9929713a5ff5f3,add,3,1,1,True,"T `'purchases'` — historical). Receipts use `'receipt'`, payment methods use `'me'`. Wrong prefix silently breaks cache invalidation. Queries live in `@automattic/api-queries` (`packages/api-queries/`), NOT in `client/dashboard/data/` or `client/dashboard/app/queries/`. Adding a new query requires a",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,client/dashboard/me/billing-purchases/AGENTS.md,path,utils/purchase.ts,d325d68477750a7508aff47bcd9929713a5ff5f3,add,3,1,1,True,"ete dialog queries `userPurchasesQuery()` to show affected subscriptions | | `billing-tax-details/` | Read-only when `can_user_edit === false` — no error, just silently disables form | ### Data Layer Helpers in `client/dashboard/utils/purchase.ts` (~50 functions). Queries are loaded via router loade",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,client/dashboard/me/billing-purchases/AGENTS.md,directory,cancel-purchase-form/,d325d68477750a7508aff47bcd9929713a5ff5f3,add,3,1,1,True,"es/ ├── index.tsx + dataviews.tsx # Purchase list (DataViews table) ├── purchase-settings/index.tsx # Heavy component — see Arch Decision #2 ├── cancel-purchase/ # Multi-step cancellation flow (most complex area) │ ├── cancel-purchase-form/ # Survey steps, product-specific options │ └── domain-remov",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,client/dashboard/me/billing-purchases/AGENTS.md,directory,payment-methods/,d325d68477750a7508aff47bcd9929713a5ff5f3,add,3,1,2,True,"cision #2 ├── cancel-purchase/ # Multi-step cancellation flow (most complex area) │ ├── cancel-purchase-form/ # Survey steps, product-specific options │ └── domain-removal-flow # Domain-specific removal steps ├── payment-methods/ # use-create-* factory hooks (one per payment type) ├── payment-method",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,client/dashboard/me/billing-purchases/AGENTS.md,directory,payment-method-selector/,d325d68477750a7508aff47bcd9929713a5ff5f3,add,3,1,1,True,"ex area) │ ├── cancel-purchase-form/ # Survey steps, product-specific options │ └── domain-removal-flow # Domain-specific removal steps ├── payment-methods/ # use-create-* factory hooks (one per payment type) ├── payment-method-selector/ # Payment method selection UI ├── change-payment-method.tsx # ",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,confirmed_false,high,structured_path_always_missing,Structured in-tree path claim persistently absent across observations.,deterministic_high,confirmed_false,A,True,,,,,,,
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,client/jetpack-connect/AGENTS.md,path,/jetpack/connect/*,84ae6c57084bc6b2df3175f0533ee80cb0eceb22,add,1,1,1,True,"# Jetpack Connect The user-facing flows that connect a self-hosted WordPress site to WordPress.com via the Jetpack Connection package (authorize, login, signup, install, SSO). Most surfaces here render under `/jetpack/connect/*` and are entered from a redirect emitted by the Jetpack plugin running o",genuine_false_claim,llm_agreement,genuine_false_claim,genuine_false_claim,template,high,glob_wildcard_reference,"Placeholder, glob, or example-path token — not a concrete repo claim.",deterministic_high,template,E,False,,,,,,,
